"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"     viper.silicon.rules.quantifiedChunkSupporter$.summarisingPermissionMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.verifier.Verifier)","4’752 B (0%)","198 (0.1%)","200 (0%)","842.0","77"
"      viper.silicon.rules.quantifiedChunkSupporter$.heapSummarisingMaps (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","4’752 B (0%)","198 (0.1%)","200 (0%)","842.0","77"
"       viper.silicon.rules.stateConsolidator$.$anonfun$assumeUpperPermissionBoundForQPFields$3 (scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, viper.silicon.state.terms.Var, viper.silicon.state.State, scala.Tuple2)","2’592 B (0%)","108 (0%)","110 (0%)","758.0","67"
"        viper.silicon.rules.stateConsolidator$$$Lambda$1648.1900772594.apply (Object, Object)","2’592 B (0%)","108 (0%)","110 (0%)","758.0","67"
"         scala.collection.IterableOnceOps.foldLeft (Object, scala.Function2)","2’592 B (0%)","108 (0%)","110 (0%)","758.0","67"
"          scala.collection.IterableOnceOps.foldLeft$ (scala.collection.IterableOnceOps, Object, scala.Function2)","2’592 B (0%)","108 (0%)","110 (0%)","758.0","67"
"       <Unknown>","2’160 B (0%)","90 (0%)","90 (0%)","942.7","22"
"viper.silicon.state.terms.Distinct","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
" java.lang.Object.<init> ()","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"  viper.silicon.state.terms.Distinct.<init> (scala.collection.immutable.Set)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"   viper.silicon.state.terms.Distinct$._apply (scala.collection.immutable.Set)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"    viper.silicon.state.terms.Distinct$.apply (scala.collection.immutable.Set)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"     viper.silicon.state.terms.Distinct$.apply (Object)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"      scala.collection.Iterator$$anon$9.next ()","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"       scala.collection.immutable.List.prependedAll (scala.collection.IterableOnce)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"        scala.collection.immutable.List$.from (scala.collection.IterableOnce)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"         scala.collection.immutable.List$.from (scala.collection.IterableOnce)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"          scala.collection.IterableFactory$Delegate.from (scala.collection.IterableOnce)","4’640 B (0%)","116 (0.1%)","116 (0%)","824.0","113"
"viper.silicon.state.terms.SeqUpdate","3’136 B (0%)","56 (0%)","56 (0%)","325.5","6"
" java.lang.Object.<init> ()","3’136 B (0%)","56 (0%)","56 (0%)","325.5","6"
"viper.silicon.state.terms.SortDecl","2’664 B (0%)","111 (0%)","111 (0%)","529.4","33"
" java.lang.Object.<init> ()","2’664 B (0%)","111 (0%)","111 (0%)","529.4","33"
"  viper.silicon.state.terms.SortDecl.<init> (viper.silicon.state.terms.Sort)","2’664 B (0%)","111 (0%)","111 (0%)","529.4","33"
"   viper.silicon.state.terms.SortDecl$.apply (viper.silicon.state.terms.Sort)","2’664 B (0%)","111 (0%)","111 (0%)","529.4","33"
"    viper.silicon.supporters.DefaultDomainsContributor.$anonfun$declareSortsAfterAnalysis$1 (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.Sort)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"     viper.silicon.supporters.DefaultDomainsContributor.$anonfun$declareSortsAfterAnalysis$1$adapted (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.Sort)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"      viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1367.1134550849.apply (Object)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"       scala.collection.IterableOnceOps.foreach (scala.Function1)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"        scala.collection.IterableOnceOps.foreach$ (scala.collection.IterableOnceOps, scala.Function1)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"         scala.collection.AbstractIterable.foreach (scala.Function1)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"          viper.silicon.supporters.DefaultDomainsContributor.declareSortsAfterAnalysis (viper.silicon.interfaces.decider.ProverLike)","2’016 B (0%)","84 (0%)","84 (0%)","416.4","22"
"    viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$declareSortsAfterAnalysis$1 (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.Sort)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"     viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$declareSortsAfterAnalysis$1$adapted (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.Sort)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"      viper.silicon.supporters.BuiltinDomainsContributor$$Lambda$1366.1853916623.apply (Object)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"       scala.collection.IterableOnceOps.foreach (scala.Function1)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"        scala.collection.IterableOnceOps.foreach$ (scala.collection.IterableOnceOps, scala.Function1)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"         scala.collection.AbstractIterable.foreach (scala.Function1)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"          viper.silicon.supporters.BuiltinDomainsContributor.declareSortsAfterAnalysis (viper.silicon.interfaces.decider.ProverLike)","480 B (0%)","20 (0%)","20 (0%)","871.0","13"
"    viper.silicon.supporters.qps.DefaultFieldValueFunctionsContributor.$anonfun$declareSortsAfterAnalysis$1 (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.sorts.FieldValueFunction)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"     viper.silicon.supporters.qps.DefaultFieldValueFunctionsContributor.$anonfun$declareSortsAfterAnalysis$1$adapted (viper.silicon.interfaces.decider.ProverLike, viper.silicon.state.terms.sorts.FieldValueFunction)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"      viper.silicon.supporters.qps.DefaultFieldValueFunctionsContributor$$Lambda$1371.1227193620.apply (Object)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"       scala.collection.IterableOnceOps.foreach (scala.Function1)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"        scala.collection.IterableOnceOps.foreach$ (scala.collection.IterableOnceOps, scala.Function1)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"         scala.collection.AbstractIterable.foreach (scala.Function1)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"          viper.silicon.supporters.qps.DefaultFieldValueFunctionsContributor.declareSortsAfterAnalysis (viper.silicon.interfaces.decider.ProverLike)","144 B (0%)","6 (0%)","6 (0%)","958.5","6"
"viper.silicon.state.terms.sorts$PredicatePermFunction","2’304 B (0%)","96 (0%)","102 (0%)","121.4","13"
" java.lang.Object.<init> ()","2’304 B (0%)","96 (0%)","102 (0%)","121.4","13"
"viper.silicon.state.terms.sorts$Multiset","1’952 B (0%)","61 (0%)","443 (0%)","868.6","3"
" java.lang.Object.<init> ()","1’952 B (0%)","61 (0%)","379 (0%)","868.6","3"
"  viper.silicon.state.terms.sorts$Multiset.<init> (viper.silicon.state.terms.Sort)","1’952 B (0%)","61 (0%)","379 (0%)","868.6","3"
"   viper.silicon.supporters.DefaultMultisetsContributor.targetSortFactory (scala.collection.Iterable)","1’280 B (0%)","40 (0%)","358 (0%)","913.0","2"
"    viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$symbolConverter$1 (viper.silicon.supporters.BuiltinDomainsContributor, scala.collection.Iterable)","1’280 B (0%)","40 (0%)","358 (0%)","913.0","2"
"     viper.silicon.supporters.BuiltinDomainsContributor$$Lambda$1838.2085737551.apply (Object)","1’280 B (0%)","40 (0%)","358 (0%)","913.0","2"
"      viper.silicon.supporters.BuiltinDomainAwareSymbolConverter.toSort (viper.silver.ast.Type)","1’280 B (0%)","40 (0%)","358 (0%)","913.0","2"
"       viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$translateAxiom$2 (viper.silicon.supporters.BuiltinDomainsContributor, viper.silver.ast.Type)","576 B (0%)","18 (0%)","314 (0%)","847.0","2"
"        viper.silicon.supporters.BuiltinDomainsContributor$$Lambda$1843.673280491.apply (Object)","576 B (0%)","18 (0%)","314 (0%)","847.0","2"
"         viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","576 B (0%)","18 (0%)","314 (0%)","847.0","2"
"          viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","576 B (0%)","18 (0%)","314 (0%)","847.0","2"
"       viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$2 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","480 B (0%)","15 (0%)","30 (0%)","967.0","1"
"        viper.silicon.state.DefaultSymbolConverter$$Lambda$1323.1826284445.apply (Object)","480 B (0%)","15 (0%)","30 (0%)","967.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","480 B (0%)","15 (0%)","30 (0%)","967.0","1"
"          scala.collection.immutable.List.map (scala.Function1)","480 B (0%)","15 (0%)","30 (0%)","967.0","1"
"       viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","192 B (0%)","6 (0%)","12 (0%)","967.0","1"
"        viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$collectFunctions$2 (viper.silicon.supporters.BuiltinDomainsContributor, viper.silver.ast.DomainFunc)","192 B (0%)","6 (0%)","12 (0%)","967.0","1"
"         viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$collectFunctions$2$adapted (viper.silicon.supporters.BuiltinDomainsContributor, viper.silver.ast.DomainFunc)","192 B (0%)","6 (0%)","12 (0%)","967.0","1"
"          viper.silicon.supporters.BuiltinDomainsContributor$$Lambda$1840.560723768.apply (Object)","192 B (0%)","6 (0%)","12 (0%)","967.0","1"
"       viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$collectSorts$3 (viper.silicon.supporters.BuiltinDomainsContributor, viper.silver.ast.DomainType)","32 B (0%)","1 (0%)","2 (0%)","967.0","1"
"        viper.silicon.supporters.BuiltinDomainsContributor.$anonfun$collectSorts$3$adapted (viper.silicon.supporters.BuiltinDomainsContributor, viper.silver.ast.DomainType)","32 B (0%)","1 (0%)","2 (0%)","967.0","1"
"         viper.silicon.supporters.BuiltinDomainsContributor$$Lambda$1273.382005332.apply (Object)","32 B (0%)","1 (0%)","2 (0%)","967.0","1"
"          scala.collection.IterableOnceOps.foreach (scala.Function1)","32 B (0%)","1 (0%)","2 (0%)","967.0","1"
"   viper.silicon.state.terms.MultisetAdd.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"    viper.silicon.state.terms.MultisetAdd$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"     viper.silicon.state.terms.MultisetAdd$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$101 (viper.silicon.state.terms.MultisetTerm, viper.silicon.state.terms.Term)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"       viper.silicon.rules.evaluator$$$Lambda$2321.1103220532.apply (Object, Object)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"        scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"         scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"          scala.collection.immutable.List.foldLeft (Object, scala.Function2)","512 B (0%)","16 (0%)","16 (0%)","771.8","2"
"   viper.silicon.state.DefaultSymbolConverter.toSort (viper.silver.ast.Type)","96 B (0%)","3 (0%)","3 (0%)","806.7","2"
"    <Unknown>","96 B (0%)","3 (0%)","3 (0%)","806.7","2"
"   viper.silicon.state.terms.SingletonMultiset.<init> (viper.silicon.state.terms.Term)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"    viper.silicon.state.terms.SingletonMultiset$.apply (viper.silicon.state.terms.Term)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$100 (scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"      viper.silicon.rules.evaluator$$$Lambda$2320.1131180367.apply (Object, Object, Object)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"       viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"        viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"         viper.silicon.rules.evaluator$$$Lambda$1519.1790174266.apply (Object, Object, Object)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","64 B (0%)","2 (0%)","2 (0%)","846.5","2"
"viper.silicon.state.terms.SetAdd","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
" java.lang.Object.<init> ()","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"  viper.silicon.state.terms.SetAdd.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"   viper.silicon.state.terms.SetAdd$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"    viper.silicon.state.terms.SetAdd$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$98 (viper.silicon.state.terms.SetTerm, viper.silicon.state.terms.Term)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"      viper.silicon.rules.evaluator$$$Lambda$2314.1362098444.apply (Object, Object)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"       scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"        scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"         scala.collection.immutable.List.foldLeft (Object, scala.Function2)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"          viper.silicon.rules.evaluator$.$anonfun$eval2$97 (scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","1’512 B (0%)","27 (0%)","27 (0%)","808.6","4"
"viper.silicon.state.terms.Trigger[]","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
" Objects allocated by reflection","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
"  java.lang.reflect.Array.newArray[native] (Class, int)","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
"   java.lang.reflect.Array.newInstance (Class, int)","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
"    scala.reflect.ClassTag$GenericClassTag.newArray (int)","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
"     <Unknown>","1’344 B (0%)","56 (0%)","252 (0%)","955.8","12"
"viper.silicon.state.terms.PermTimes","1’344 B (0%)","28 (0%)","28 (0%)","839.6","5"
" java.lang.Object.<init> ()","1’344 B (0%)","28 (0%)","28 (0%)","839.6","5"
"viper.silicon.state.terms.SeqTake","1’008 B (0%)","21 (0%)","21 (0%)","627.8","3"
" java.lang.Object.<init> ()","1’008 B (0%)","21 (0%)","21 (0%)","627.8","3"
"  <Unknown>","1’008 B (0%)","21 (0%)","21 (0%)","627.8","3"
"viper.silicon.state.terms.Rational","960 B (0%)","30 (0%)","36 (0%)","855.2","18"
" java.lang.Object.<init> ()","960 B (0%)","30 (0%)","36 (0%)","855.2","18"
"  viper.silicon.state.terms.Rational.<init> (scala.math.BigInt, scala.math.BigInt)","960 B (0%)","30 (0%)","36 (0%)","855.2","18"
"   viper.silicon.state.terms.Rational$.apply (scala.math.BigInt, scala.math.BigInt)","960 B (0%)","30 (0%)","36 (0%)","855.2","18"
"    viper.silicon.state.terms.FractionPerm$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","320 B (0%)","10 (0%)","10 (0%)","900.7","8"
"     viper.silicon.state.terms.FractionPerm$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","320 B (0%)","10 (0%)","10 (0%)","900.7","8"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$2 (scala.runtime.ObjectRef, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","256 B (0%)","8 (0%)","8 (0%)","861.6","7"
"       viper.silicon.rules.evaluator$$$Lambda$1866.559450650.apply (Object, Object)","256 B (0%)","8 (0%)","8 (0%)","861.6","7"
"        viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","256 B (0%)","8 (0%)","8 (0%)","861.6","7"
"         viper.silicon.rules.evaluator$$$Lambda$1480.338006835.apply (Object, Object, Object)","256 B (0%)","8 (0%)","8 (0%)","861.6","7"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","256 B (0%)","8 (0%)","8 (0%)","861.6","7"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","64 B (0%)","2 (0%)","2 (0%)","1’057.0","1"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","64 B (0%)","2 (0%)","2 (0%)","1’057.0","1"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","64 B (0%)","2 (0%)","2 (0%)","1’057.0","1"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","64 B (0%)","2 (0%)","2 (0%)","1’057.0","1"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","64 B (0%)","2 (0%)","2 (0%)","1’057.0","1"
"    viper.silicon.state.terms.Rational$.<clinit> ()","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"     viper.silicon.state.terms.FullPerm.<init> ()","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"      viper.silicon.state.terms.FullPerm$.apply ()","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"       viper.silicon.state.State$.apply$default$19 ()","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"        viper.silicon.verifier.DefaultMasterVerifier.createInitialState (viper.silver.ast.Member, viper.silver.ast.Program)","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"         viper.silicon.verifier.DefaultMasterVerifier.$anonfun$verify$2 (viper.silicon.verifier.DefaultMasterVerifier, viper.silver.ast.Program, viper.silver.ast.Function)","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"          viper.silicon.verifier.DefaultMasterVerifier$$Lambda$1438.1998342444.apply (Object)","64 B (0%)","2 (0%)","2 (0%)","1’061.0","1"
"viper.silicon.state.terms.FractionPermLiteral","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
" java.lang.Object.<init> ()","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
"  viper.silicon.state.terms.PermLiteral.<init> (viper.silicon.state.terms.Rational)","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
"   viper.silicon.state.terms.FractionPermLiteral.<init> (viper.silicon.state.terms.Rational)","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
"    viper.silicon.state.terms.FractionPermLiteral$._apply (viper.silicon.state.terms.Rational)","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
"     viper.silicon.state.terms.FractionPermLiteral$.apply (viper.silicon.state.terms.Rational)","960 B (0%)","20 (0%)","20 (0%)","813.1","15"
"      viper.silicon.state.terms.FractionPerm$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","384 B (0%)","8 (0%)","8 (0%)","861.6","7"
"       viper.silicon.state.terms.FractionPerm$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","384 B (0%)","8 (0%)","8 (0%)","861.6","7"
"        viper.silicon.rules.evaluator$.$anonfun$eval2$2 (scala.runtime.ObjectRef, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","384 B (0%)","8 (0%)","8 (0%)","861.6","7"
"         viper.silicon.rules.evaluator$$$Lambda$1866.559450650.apply (Object, Object)","384 B (0%)","8 (0%)","8 (0%)","861.6","7"
"          viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","384 B (0%)","8 (0%)","8 (0%)","861.6","7"
"      viper.silicon.state.terms.PermPlus$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","336 B (0%)","7 (0%)","7 (0%)","794.4","5"
"       viper.silicon.state.terms.PermPlus$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","336 B (0%)","7 (0%)","7 (0%)","794.4","5"
"        viper.silicon.state.terms.PermPlus$.apply (Object, Object)","240 B (0%)","5 (0%)","5 (0%)","776.4","3"
"         <Unknown>","240 B (0%)","5 (0%)","5 (0%)","776.4","3"
"      viper.silicon.state.terms.PermMinus$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","240 B (0%)","5 (0%)","5 (0%)","761.6","5"
"       viper.silicon.state.terms.PermMinus$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","240 B (0%)","5 (0%)","5 (0%)","761.6","5"
"        viper.silicon.rules.chunkSupporter$.consumeGreedy (viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.interfaces.state.ChunkIdentifer, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","240 B (0%)","5 (0%)","5 (0%)","761.6","5"
"         viper.silicon.rules.chunkSupporter$.$anonfun$consume$6 (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.VerificationError, viper.silicon.interfaces.state.ChunkIdentifer, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","240 B (0%)","5 (0%)","5 (0%)","761.6","5"
"          viper.silicon.rules.chunkSupporter$$$Lambda$2186.1814751833.apply (Object, Object, Object)","240 B (0%)","5 (0%)","5 (0%)","761.6","5"
"viper.silicon.state.terms.MultisetAdd","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
" java.lang.Object.<init> ()","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"  viper.silicon.state.terms.MultisetAdd.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"   viper.silicon.state.terms.MultisetAdd$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"    viper.silicon.state.terms.MultisetAdd$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$101 (viper.silicon.state.terms.MultisetTerm, viper.silicon.state.terms.Term)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"      viper.silicon.rules.evaluator$$$Lambda$2321.1103220532.apply (Object, Object)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"       scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"        scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"         scala.collection.immutable.List.foldLeft (Object, scala.Function2)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"          viper.silicon.rules.evaluator$.$anonfun$eval2$100 (scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","896 B (0%)","16 (0%)","16 (0%)","771.8","2"
"viper.silicon.state.terms.MagicWandSnapshot","864 B (0%)","18 (0%)","18 (0%)","373.2","13"
" java.lang.Object.<init> ()","864 B (0%)","18 (0%)","18 (0%)","373.2","13"
"  viper.silicon.state.terms.MagicWandSnapshot.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","864 B (0%)","18 (0%)","18 (0%)","373.2","13"
"   viper.silicon.state.terms.MagicWandSnapshot$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","864 B (0%)","18 (0%)","18 (0%)","373.2","13"
"viper.silicon.state.terms.Mod","840 B (0%)","15 (0%)","15 (0%)","483.5","9"
" java.lang.Object.<init> ()","840 B (0%)","15 (0%)","15 (0%)","483.5","9"
"  viper.silicon.state.terms.ArithmeticTerm.<init> ()","840 B (0%)","15 (0%)","15 (0%)","483.5","9"
"   viper.silicon.state.terms.Mod.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","840 B (0%)","15 (0%)","15 (0%)","483.5","9"
"    viper.silicon.state.terms.Mod$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","840 B (0%)","15 (0%)","15 (0%)","483.5","9"
"     viper.silicon.state.terms.Mod$.apply (Object, Object)","672 B (0%)","12 (0%)","12 (0%)","470.0","8"
"      viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","672 B (0%)","12 (0%)","12 (0%)","470.0","8"
"       viper.silicon.rules.evaluator$$$Lambda$1480.338006835.apply (Object, Object, Object)","672 B (0%)","12 (0%)","12 (0%)","470.0","8"
"        viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","672 B (0%)","12 (0%)","12 (0%)","470.0","8"
"         viper.silicon.rules.evaluator$$$Lambda$1476.1019736796.apply (Object, Object, Object)","672 B (0%)","12 (0%)","12 (0%)","470.0","8"
